Adm Id,BR Id,Adm,PE,Site/Allotment Name,TV Channel / Freq Block,Notice Type,Plan,Intent,Frequency Range,Service Type
EGY WADI FEERAN 22,114034236,EGY,1,WADI FEERAN,22,GT1,GE06D,Recorded,478-486,DVB-T Assignment
EGY TUR SINAI 48,114034235,EGY,1,TUR SINAI,48,GT1,GE06D,Recorded,686-694,DVB-T Assignment
EGY TIMA 39,114034234,EGY,1,TIMA,39,GT1,GE06D,Recorded,614-622,DVB-T Assignment
EGY TIMA 45,114034233,EGY,1,TIMA,45,GT1,GE06D,Recorded,662-670,DVB-T Assignment
EGY TIMA 32,114034232,EGY,1,TIMA,35,GT1,GE06D,Recorded,582-590,DVB-T Assignment
EGY TIMA 38,114034231,EGY,1,TIMA,38,GT1,GE06D,Recorded,606-614,DVB-T Assignment
EGY TIMA 25,114034230,EGY,1,TIMA,25,GT1,GE06D,Recorded,502-510,DVB-T Assignment
EGY SOHAG 37,114034229,EGY,1,SOHAG,37,GT1,GE06D,Recorded,598-606,DVB-T Assignment
EGY SOHAG 34,114034228,EGY,1,SOHAG,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
EGY SOHAG 24,114034227,EGY,1,SOHAG,24,GT1,GE06D,Recorded,494-502,DVB-T Assignment
EGY RAS MALAAB 39,114034222,EGY,1,RAS MALAAB,39,GT1,GE06D,Recorded,614-622,DVB-T Assignment
EGY RAS MALAAB 34,114034221,EGY,1,RAS MALAAB,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
EGY R301 22,114034219,EGY,1,R301,22,GT1,GE06D,Recorded,478-486,DVB-T Assignment
EGY R301 35,114034218,EGY,1,R301,35,GT1,GE06D,Recorded,582-590,DVB-T Assignment
EGY NEW ZAAFRANA 48,114034211,EGY,1,NEW ZAAFRANA,48,GT1,GE06D,Recorded,686-694,DVB-T Assignment
EGY NEW ZAAFRANA 42,114034210,EGY,1,NEW ZAAFRANA,42,GT1,GE06D,Recorded,638-646,DVB-T Assignment
EGY NEW ZAAFRANA 39,114034209,EGY,1,NEW ZAAFRANA,39,GT1,GE06D,Recorded,614-622,DVB-T Assignment
EGY NEW ZAAFRANA 34,114034208,EGY,1,NEW ZAAFRANA,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
EGY NEW ZAAFRANA 30,114034207,EGY,1,NEW ZAAFRANA,30,GT1,GE06D,Recorded,542-550,DVB-T Assignment
EGY NEW ZAAFRANA 29,114034206,EGY,1,NEW ZAAFRANA,29,GT1,GE06D,Recorded,534-542,DVB-T Assignment
EGY NEW KENA 40,114034205,EGY,1,NEW KENA,40,GT1,GE06D,Recorded,622-630,DVB-T Assignment
EGY NEW KENA 23,114034204,EGY,1,NEW KENA,23,GT1,GE06D,Recorded,486-494,DVB-T Assignment
EGY NEW KENA 27,114034203,EGY,1,NEW KENA,27,GT1,GE06D,Recorded,518-526,DVB-T Assignment
EGY NEW KENA 29,114034202,EGY,1,NEW KENA,29,GT1,GE06D,Recorded,534-542,DVB-T Assignment
EGY NEW GHRDA 32,114034201,EGY,1,NEW HGURDA,32,GT1,GE06D,Recorded,558-566,DVB-T Assignment
EGY NEW GHRDA 35,114034200,EGY,1,NEW HGURDA,35,GT1,GE06D,Recorded,582-590,DVB-T Assignment
EGY NEW GHRDA 38,114034199,EGY,1,NEW HGURDA,38,GT1,GE06D,Recorded,606-614,DVB-T Assignment
EGY NEW GHRDA 25,114034198,EGY,1,NEW HGURDA,25,GT1,GE06D,Recorded,502-510,DVB-T Assignment
NEW BANI MAZAR 27,114034197,EGY,1,NEW BANI MAZAR,27,GT1,GE06D,Recorded,518-526,DVB-T Assignment
NEW BANI MAZAR 43,114034196,EGY,1,NEW BANI MAZAR,43,GT1,GE06D,Recorded,646-654,DVB-T Assignment
NEW BANI MAZAR 46,114034195,EGY,1,NEW BANI MAZAR,46,GT1,GE06D,Recorded,670-678,DVB-T Assignment
NEW BANI MAZAR 36,114034194,EGY,1,NEW BANI MAZAR,36,GT1,GE06D,Recorded,590-598,DVB-T Assignment
NEW BANI MAZAR 32,114034193,EGY,1,NEW BANI MAZAR,32,GT1,GE06D,Recorded,558-566,DVB-T Assignment
EGY KENA 31,114034190,EGY,1,KENA,31,GT1,GE06D,Recorded,550-558,DVB-T Assignment
EGY KASASEEN 44,114034189,EGY,1,KASASEEN,44,GT1,GE06D,Recorded,654-662,DVB-T Assignment
EGY BENI SUEF 32,114034184,EGY,1,BENI SUEF,32,GT1,GE06D,Recorded,558-566,DVB-T Assignment
EGY BENI SUEF 42,114034183,EGY,1,BENI SUEF,42,GT1,GE06D,Recorded,638-646,DVB-T Assignment
EGY ASYUT 28,114034182,EGY,1,ASYUT,28,GT1,GE06D,Recorded,526-534,DVB-T Assignment
EGY ASYUT 41,114034181,EGY,1,ASYUT,41,GT1,GE06D,Recorded,630-638,DVB-T Assignment
EGY ASYUT 44,114034180,EGY,1,ASYUT,44,GT1,GE06D,Recorded,654-662,DVB-T Assignment
EGY 15 OF MAY 29,114034179,EGY,1,15 OF MAY,29,GT1,GE06D,Recorded,534-542,DVB-T Assignment
EGY R310 33,114034165,EGY,1,R310,33,GT1,GE06D,Recorded,566-574,DVB-T Assignment
EGY R308 30,114034164,EGY,1,R308,30,GT1,GE06D,Recorded,542-550,DVB-T Assignment
EGY R307 29,114034163,EGY,1,R307,29,GT1,GE06D,Recorded,534-542,DVB-T Assignment
EGY NEWASSWAN 33,114034162,EGY,1,NEW ASSWAN,33,GT1,GE06D,Recorded,566-574,DVB-T Assignment
EGY NEWASSWAN 21,114034161,EGY,1,NEW ASSWAN,21,GT1,GE06D,Recorded,470-478,DVB-T Assignment
EGY NEWASSWAN 24,114034160,EGY,1,NEW ASSWAN,24,GT1,GE06D,Recorded,494-502,DVB-T Assignment
EGY NASER 3 37,114034159,EGY,1,NASER 3,37,GT1,GE06D,Recorded,598-606,DVB-T Assignment
EGY NASER 3 35,114034158,EGY,1,NASER 3,35,GT1,GE06D,Recorded,582-590,DVB-T Assignment
EGY NASER 2 48,114034157,EGY,1,NASER 2,48,GT1,GE06D,Recorded,686-694,DVB-T Assignment
EGY NASER 2 23,114034156,EGY,1,NASER 2,23,GT1,GE06D,Recorded,486-494,DVB-T Assignment
EGY NASER 1 31,114034155,EGY,1,NASER 1,31,GT1,GE06D,Recorded,550-558,DVB-T Assignment
EGY NASER 1 28,114034154,EGY,1,NASER 1,28,GT1,GE06D,Recorded,526-534,DVB-T Assignment
EGY NASER 1 34,114034153,EGY,1,NASER 1,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
EGY NASER 1 37,114034152,EGY,1,NASER 1,37,GT1,GE06D,Recorded,598-606,DVB-T Assignment
EGY KOMOMBO 47,114034148,EGY,1,KOMOMBO,47,GT1,GE06D,Recorded,678-686,DVB-T Assignment
EGY KOMOMBO 22,114034147,EGY,1,KOMOMBO,22,GT1,GE06D,Recorded,478-486,DVB-T Assignment
EGY KOMOMBO 38,114034146,EGY,1,KOMOMBO,38,GT1,GE06D,Recorded,606-614,DVB-T Assignment
EGY KOMOMBO 39,114034145,EGY,1,KOMOMBO,39,GT1,GE06D,Recorded,614-622,DVB-T Assignment
EGY ISNA 45,114034144,EGY,1,ISNA,45,GT1,GE06D,Recorded,662-670,DVB-T Assignment
EGY ISNA 30,114034143,EGY,1,ISNA,30,GT1,GE06D,Recorded,542-550,DVB-T Assignment
EGY ISNA 36,114034142,EGY,1,ISNA,36,GT1,GE06D,Recorded,590-598,DVB-T Assignment
EGY IDFU 23,114034141,EGY,1,IDFU,23,GT1,GE06D,Recorded,486-494,DVB-T Assignment
EGY EL KHARGA 48,114034135,EGY,1,EL KHARGA,48,GT1,GE06D,Recorded,686-694,DVB-T Assignment
EGY EL DAKHLA 37,114034134,EGY,1,EL DAKHLA,37,GT1,GE06D,Recorded,598-606,DVB-T Assignment
EGY EL DAKHLA 39,114034133,EGY,1,EL DAKHLA,39,GT1,GE06D,Recorded,614-622,DVB-T Assignment
EGY EL DAKHLA 45,114034132,EGY,1,EL DAKHLA,45,GT1,GE06D,Recorded,662-670,DVB-T Assignment
EGY EL DAKHLA 34,114034131,EGY,1,EL DAKHLA,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
EGY EL DAKHLA 47,114034130,EGY,1,EL DAKHLA,47,GT1,GE06D,Recorded,678-686,DVB-T Assignment
EGY OWAYNAT 2 30,114034125,EGY,1,EAST OWAYNAT 2,30,GT1,GE06D,Recorded,542-550,DVB-T Assignment
EGY OWAYNAT 2 33,114034124,EGY,1,EAST OWAYNAT 2,33,GT1,GE06D,Recorded,566-574,DVB-T Assignment
EGY OWAYNAT 2 22,114034123,EGY,1,EAST OWAYNAT 2,22,GT1,GE06D,Recorded,478-486,DVB-T Assignment
EGY ARBEEN 2 36,114034122,EGY,1,DARB EL ARBEEN 2,36,GT1,GE06D,Recorded,590-598,DVB-T Assignment
EGY ARBEEN 2 34,114034121,EGY,1,DARB EL ARBEEN 2,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
EGY ARBEEN 2 31,114034120,EGY,1,DARB EL ARBEEN 2,31,GT1,GE06D,Recorded,550-558,DVB-T Assignment
EGY ARBEEN 2 29,114034119,EGY,1,DARB EL ARBEEN 2,29,GT1,GE06D,Recorded,534-542,DVB-T Assignment
EGY ARBEEN 2 27,114034118,EGY,1,DARB EL ARBEEN 2,27,GT1,GE06D,Recorded,518-526,DVB-T Assignment
EGY ARBEEN 1 30,114034117,EGY,1,DARB EL ARBEEN 1,30,GT1,GE06D,Recorded,542-550,DVB-T Assignment
EGY ARBEEN 1 32,114034116,EGY,1,DARB EL ARBEEN 1,32,GT1,GE06D,Recorded,558-566,DVB-T Assignment
EGY ARBEEN 1 40,114034115,EGY,1,DARB EL ARBEEN 1,40,GT1,GE06D,Recorded,622-630,DVB-T Assignment
EGY ARBEEN 1 35,114034114,EGY,1,DARB EL ARBEEN 1,35,GT1,GE06D,Recorded,582-590,DVB-T Assignment
EGY BIR MORE 39,114034113,EGY,1,BIR MORE,39,GT1,GE06D,Recorded,614-622,DVB-T Assignment
EGY BARIS 28,114034111,EGY,1,BARIS,28,GT1,GE06D,Recorded,526-534,DVB-T Assignment
EGY BARIS 25,114034110,EGY,1,BARIS,25,GT1,GE06D,Recorded,502-510,DVB-T Assignment
EGY BARIS 22,114034109,EGY,1,BARIS,22,GT1,GE06D,Recorded,478-486,DVB-T Assignment
EGY BARIS 46,114034108,EGY,1,BARIS,46,GT1,GE06D,Recorded,670-678,DVB-T Assignment
EGY AIN MAWHOB 31,114034107,EGY,1,AIN EL MAWHOB,31,GT1,GE06D,Recorded,550-558,DVB-T Assignment
ABU TARTUR 26,114034106,EGY,1,ABU TARTUR,26,GT1,GE06D,Recorded,510-518,DVB-T Assignment
EGY EL ARISH 10,107067449,EGY,1,EL ARISH,10,GT1,GE06D,Recorded,382-390,DVB-T Assignment
EGY EL ARISH 6,107067448,EGY,1,EL ARISH,6,GT1,GE06D,Recorded,350-358,DVB-T Assignment
EGY SINA DAB,107067447,EGY,1,SINA_3,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY QUSEIMA DAB,107067446,EGY,1,QUSEIMA_2,6D,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY MAQDABA DAB,107067445,EGY,1,MAQDABA_2,6D,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY EL THAMAD DAB,107067444,EGY,1,EL THAMAD,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY NAKHL DAB,107067443,EGY,1,NAKHL,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY HASSANA DAB,107067442,EGY,1,HASSANA,6D,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY TASA DAB,107067441,EGY,1,TASA,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY RUWEISAT DAB,107067440,EGY,1,RUWEISAT,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY MAGHARA DAB,107067439,EGY,1,MAGHARA,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY KASASEEN DAB,107067438,EGY,1,KASASEEN,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY DUMYAT DAB,107067437,EGY,1,DUMYAT_1,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY KANTARA DAB,107067436,EGY,1,KANTARA,6C,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY TANTA DAB,107067435,EGY,1,TANTA,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY SIDI SALEM DAB,107067434,EGY,1,SIDI SALEM,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY MANSOURA DAB,107067433,EGY,1,MANSOURA,6B,GS1,GE06D,Recorded,181-188,T-DAB Assignment
EGY QUSEIMA 69,106570104,EGY,1,QUSEIMA,69,DT1,GE06D,Recorded,854-862,DVB-T Assignment
EGY KATHERINA 69,106570103,EGY,1,KATHERINA,69,DT1,GE06D,Recorded,854-862,DVB-T Assignment
EGY DAHAB 69,106570102,EGY,1,DAHAB,69,DT1,GE06D,Recorded,854-862,DVB-T Assignment
EGY R211 68,106569192,EGY,1,R 211,68,DT1,GE06D,Recorded,846-854,DVB-T Assignment
EGY NUWEIBA 66,106567267,EGY,1,NUWEIBA,66,DT1,GE06D,Recorded,830-838,DVB-T Assignment
EGY NABQ 66,106567266,EGY,1,NABQ,66,DT1,GE06D,Recorded,830-838,DVB-T Assignment
EGY KATHERINA 66,106567265,EGY,1,KATHERINA,66,DT1,GE06D,Recorded,830-838,DVB-T Assignment
EGY HALAYEB 65,106566252,EGY,1,HALAYEB,65,DT1,GE06D,Recorded,822-830,DVB-T Assignment
EGY BARIS 65,106566251,EGY,1,BARIS,65,DT1,GE06D,Recorded,822-830,DVB-T Assignment
EGY ABU GHSN 64,106565231,EGY,1,ABU GHOSOON,64,DT1,GE06D,Recorded,814-822,DVB-T Assignment
EGY KOMOMBO 63,106564273,EGY,1,KOMOMBO,63,DT1,GE06D,Recorded,806-814,DVB-T Assignment
EGY QATTAMIA 62,106563201,EGY,1,QATTAMIA,62,DT1,GE06D,Recorded,798-806,DVB-T Assignment
EGY NUWEIBA 62,106563200,EGY,1,NUWEIBA,62,DT1,GE06D,Recorded,798-806,DVB-T Assignment
EGY NABQ 62,106563199,EGY,1,NABQ,62,DT1,GE06D,Recorded,798-806,DVB-T Assignment
EGY HALAYEB 62,106563198,EGY,1,HALAYEB,62,DT1,GE06D,Recorded,798-806,DVB-T Assignment
EGY BARIS 62,106563197,EGY,1,BARIS,62,DT1,GE06D,Recorded,798-806,DVB-T Assignment
EGY 058,106563196,EGY,3,B05,62,DT2,GE06D,Recorded,798-806,DVB-T Allotment
EGY TIMA 61,106562158,EGY,1,TIMA,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY RAS SIDR 61,106562157,EGY,1,RAS SIDR,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY NEGILA SINAI U2,106562156,EGY,1,NEGILA SINAI,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY NASER 1 61,106562155,EGY,1,NASER 1,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY MATRUH U2,106562154,EGY,1,MATRUH,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY MARSA SHAAB 61,106562153,EGY,1,MARSA SHAAB,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY MAQDABA 61,106562152,EGY,1,MAQDABA,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY EL FAYOUM 61,106562151,EGY,1,EL FAYOUM,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY EST3 OWYNAT 61,106562150,EGY,1,EAST OWAYNAT 3,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY DUMYAT 61,106562149,EGY,1,DUMYAT,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY BARIS 61,106562148,EGY,1,BARIS,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY 061,106562147,EGY,3,B08,61,DT2,GE06D,Recorded,790-798,DVB-T Allotment
EGYABU HOMOUS 61,106562146,EGY,1,ABU HOMOUS,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY ABU GHSN 61,106562145,EGY,1,ABU GHOSOON,61,DT1,GE06D,Recorded,790-798,DVB-T Assignment
EGY SUEZ 60,106561053,EGY,1,SUEZ,60,DT1,GE06D,Recorded,782-790,DVB-T Assignment
EGY MAMLHA 60,106561052,EGY,1,MAMLHA,60,DT1,GE06D,Recorded,782-790,DVB-T Assignment
EGY MALWAI 60,106561051,EGY,1,MALWAI,60,DT1,GE06D,Recorded,782-790,DVB-T Assignment
EGY KOMOMBO 60,106561050,EGY,1,KOMOMBO,60,DT1,GE06D,Recorded,782-790,DVB-T Assignment
EGY HASSANA U2,106561049,EGY,1,HASSANA,60,DT1,GE06D,Recorded,782-790,DVB-T Assignment
EGY EL DAKHLA 60,106561048,EGY,1,EL DAKHLA,60,DT1,GE06D,Recorded,782-790,DVB-T Assignment
EGY DUMYAT U2,106561047,EGY,1,DUMYAT,60,DT1,GE06D,Recorded,782-790,DVB-T Assignment
EGY 030,106561046,EGY,3,C30,60,DT2,GE06D,Recorded,782-790,DVB-T Allotment
EGY 059,106561045,EGY,3,B06,60,DT2,GE06D,Recorded,782-790,DVB-T Allotment
EGY ALAMIN U2,106561044,EGY,1,ALAMIN,60,DT1,GE06D,Recorded,782-790,DVB-T Assignment
EGY ALAM SAMIR 60,106561043,EGY,1,ALAM SAMIR,60,DT1,GE06D,Recorded,782-790,DVB-T Assignment
EGY ABU HOMOUS 60,106561042,EGY,1,ABU HOMOUS,60,DT1,GE06D,Recorded,782-790,DVB-T Assignment
EGY 095,106561041,EGY,3,A20,60,DT2,GE06D,Recorded,782-790,DVB-T Allotment
EGY 077,106561040,EGY,3,A02,60,DT2,GE06D,Recorded,782-790,DVB-T Allotment
EGY WADI FEERAN 59,106559896,EGY,1,WADI FEERAN,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY TASA 59,106559895,EGY,1,TASA,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY SINA 1 U2,106559894,EGY,1,SINA 1,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY RAS GARA 59,106559893,EGY,1,RAS GARA,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY R603 59,106559892,EGY,1,R603,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY R301 59,106559891,EGY,1,R301,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY NASER 1 59,106559890,EGY,1,NASER 1,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY MAQDABA 59,106559889,EGY,1,MAQDABA,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY MAMLHA 59,106559888,EGY,1,MAMLHA,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY HASSANA U1,106559887,EGY,1,HASSANA,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY HAMMOUL U1,106559886,EGY,1,HAMMOUL,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY EST3 OWYNAT 59,106559885,EGY,1,EAST OWAYNAT 3,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY 040,106559884,EGY,3,D04,59,DT2,GE06D,Recorded,774-782,DVB-T Allotment
EGY 0273,106559883,EGY,3,C27,59,DT2,GE06D,Recorded,774-782,DVB-T Allotment
EGY 0091,106559882,EGY,3,C09,59,DT2,GE06D,Recorded,774-782,DVB-T Allotment
EGY BIR THAALIB 59,106559881,EGY,1,BIR THAALIB,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY BARIS 59,106559880,EGY,1,BARIS,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY 063,106559879,EGY,3,B10,59,DT2,GE06D,Recorded,774-782,DVB-T Allotment
EGY 15 OF MAY 59,106559878,EGY,1,15 OF MAY,59,DT1,GE06D,Recorded,774-782,DVB-T Assignment
EGY SOHAG 58,106558777,EGY,1,SOHAG,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY RAS SIDR 58,106558776,EGY,1,RAS SIDR,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY R8 58,106558775,EGY,1,R8,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY NUWEIBA 58,106558774,EGY,1,NUWEIBA,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY NEW MINYA 58,106558773,EGY,1,NEW MINYA,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY NEGILA SINAI U1,106558772,EGY,1,NEGILA SINAI,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY MARS ASHAAB 58,106558771,EGY,1,MARSA SHAAB,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY KOMOMBO 58,106558770,EGY,1,KOMOMBO,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY HASI QATARA 58,106558769,EGY,1,HASI QATARA,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY EL FAYOUM 58,106558768,EGY,1,ELFAYOUM,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY DUMYAT 58,106558767,EGY,1,DUMYAT,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY ARBEEN 1 58,106558766,EGY,1,DARB EL ARBEEN 1,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY 0332,106558765,EGY,3,C33,58,DT2,GE06D,Recorded,766-774,DVB-T Allotment
EGY BADR3 58,106558764,EGY,1,BADR3,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY 074,106558763,EGY,3,B22,58,DT2,GE06D,Recorded,766-774,DVB-T Allotment
EGY ALEXANDRIA 58,106558762,EGY,1,ALEXANDRIA,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY ALAM SAMIR 58,106558761,EGY,1,ALAM SAMIR,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY ABU GHSN 58,106558760,EGY,1,ABU GHOSOON,58,DT1,GE06D,Recorded,766-774,DVB-T Assignment
EGY 089,106558759,EGY,3,A14,58,DT2,GE06D,Recorded,766-774,DVB-T Allotment
EGY WADI FEERAN 57,106557566,EGY,1,WADI FEERAN,57,DT1,GE06D,Recorded,758-766,DVB-T Assignment
EGY SUEZ 57,106557565,EGY,1,SUEZ,57,DT1,GE06D,Recorded,758-766,DVB-T Assignment
EGY RAFAH 57,106557564,EGY,1,RAFAH,57,DT1,GE06D,Recorded,758-766,DVB-T Assignment
EGY R603 57,106557563,EGY,1,R603,57,DT1,GE06D,Recorded,758-766,DVB-T Assignment
EGY R301 57,106557562,EGY,1,R301,57,DT1,GE06D,Recorded,758-766,DVB-T Assignment
EGY NASER 1 57,106557561,EGY,1,NASER 1,57,DT1,GE06D,Recorded,758-766,DVB-T Assignment
EGY MAHALLA 57,106557560,EGY,1,MAHALLA,57,DT1,GE06D,Recorded,758-766,DVB-T Assignment
EGY ISNA 57,106557559,EGY,1,ISNA,57,DT1,GE06D,Recorded,758-766,DVB-T Assignment
EGY HAMMAM U1,106557558,EGY,1,HAMMAM,57,DT1,GE06D,Recorded,758-766,DVB-T Assignment
EGY EST3 OWYNAT 57,106557557,EGY,1,EAST OWAYNAT 3,57,DT1,GE06D,Recorded,758-766,DVB-T Assignment
EGY 047,106557556,EGY,3,D11,57,DT2,GE06D,Recorded,758-766,DVB-T Allotment
EGY 036,106557555,EGY,3,C36,57,DT2,GE06D,Recorded,758-766,DVB-T Allotment
EGY 0272,106557554,EGY,3,C27,57,DT2,GE06D,Recorded,758-766,DVB-T Allotment
EGY 1113,106557553,EGY,3,C01,57,DT2,GE06D,Recorded,758-766,DVB-T Allotment
EGY BARIS 57,106557552,EGY,1,BARIS,57,DT1,GE06D,Recorded,758-766,DVB-T Assignment
EGY 065,106557551,EGY,3,B12,57,DT2,GE06D,Recorded,758-766,DVB-T Allotment
EGY ALAM MARIAM 57,106557550,EGY,1,ALAM MARIAM,57,DT1,GE06D,Recorded,758-766,DVB-T Assignment
EGY TABA U1,106556406,EGY,1,TABA,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY R8 56,106556405,EGY,1,R8,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY R310 56,106556404,EGY,1,R310,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY R211 56,106556403,EGY,1,R 211,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY PORT SAID 56,106556402,EGY,1,PORT SAID,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY NEW GHRDA 56,106556401,EGY,1,NEW HGURDA,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY NEWASSWAN 56,106556400,EGY,1,NEW ASSWAN,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY BAHARIYA 56,106556399,EGY,1,MANAGEM EL BAHARIYA,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY EL DAKHLA 56,106556398,EGY,1,EL DAKHLA,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY DUMYAT U1,106556397,EGY,1,DUMYAT,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY 049,106556396,EGY,3,D13,56,DT2,GE06D,Recorded,750-758,DVB-T Allotment
EGY 008,106556395,EGY,3,C08,56,DT2,GE06D,Recorded,750-758,DVB-T Allotment
EGY EL THAMADA 56,106556394,EGY,1,BIR EL THAMADA,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY BADER U2,106556393,EGY,1,BADER,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY ASYUT 56,106556392,EGY,1,ASYUT,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY ALAM MARIAM 56,106556391,EGY,1,ALAM MARIAM,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY AIN SOKHNAH 56,106556390,EGY,1,AIN SOKHNAH,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY ABU ZAHRA 56,106556389,EGY,1,AIN ABUZAHRA,56,DT1,GE06D,Recorded,750-758,DVB-T Assignment
EGY 088,106556387,EGY,3,A13,56,DT2,GE06D,Recorded,750-758,DVB-T Allotment
EGY SIDI BARANI 55,106555373,EGY,1,SIDI BARANI,55,DT1,GE06D,Recorded,742-750,DVB-T Assignment
EGY RAS GHARIB 55,106555372,EGY,1,RAS GHARIB,55,DT1,GE06D,Recorded,742-750,DVB-T Assignment
EGY R608 55,106555371,EGY,1,R608,55,DT1,GE06D,Recorded,742-750,DVB-T Assignment
EGY NEW MALAWI 55,106555370,EGY,1,NEW MALAWI,55,DT1,GE06D,Recorded,742-750,DVB-T Assignment
EGY NEW ASYUT 35,106555369,EGY,1,NEW ASYUT,55,DT1,GE06D,Recorded,742-750,DVB-T Assignment
EGY NABQ 55,106555368,EGY,1,NABQ,55,DT1,GE06D,Recorded,742-750,DVB-T Assignment
EGY KANTARA U1,106555367,EGY,1,KANTARA,55,DT1,GE06D,Recorded,742-750,DVB-T Assignment
EGY ISNA 55,106555366,EGY,1,ISNA,55,DT1,GE06D,Recorded,742-750,DVB-T Assignment
EGY HUSEINIYA U2,106555365,EGY,1,HUSEINIYA,55,DT1,GE06D,Recorded,742-750,DVB-T Assignment
EGY ETAI BAROUD U2,106555364,EGY,1,ETAI EL BAROUD,55,DT1,GE06D,Recorded,742-750,DVB-T Assignment
EGY EL FAYOUM 55,106555363,EGY,1,EL FAYOUM,55,DT1,GE06D,Recorded,742-750,DVB-T Assignment
